ID,Lake,Elevation,Latitude,Longitude,Area,Depth,Sampling.events,Sampling.years
131,Skaha,338.366486,49.41964,-119.58764,19614319.18,57,2,2
1310,Wind,1414.612549,45.284004,-121.792023,7964.363361,0.9,1,1
1311,Glacier,885.637268,46.550396,-121.581757,123779.5459,31.7,1,1
1312,LO28,918.462891,46.756666,-121.539686,7407.488585,1.9,1,1
1313,Goat,1956.295654,46.522058,-121.485635,78587.35473,6.1,1,1
1314,Hidden5,1166.692749,45.320118,-121.768135,2276.533132,4,1,1
1316,Chenamus,1298.62146,46.031777,-121.812584,25014.4871,1.8,1,1
1317,Eunice,1316.288208,46.005117,-121.824804,19317.2395,7,1,1
1318,Lower Goodfellow,867.480774,45.423907,-121.972144,29444.19723,2.7,1,1
1319,Mirror,1251.325317,45.297062,-121.793137,22604.18374,5.5,1,1
132,Misezula,1008.548523,49.7815,-120.51095,2528898.246,74.1,1,1
1320,Island Pond,1469.554077,46.352613,-122.157878,38719.28657,6.4,1,1
1321,Reflection,1480.288086,46.769505,-121.729597,67273.48987,11.5,30,6
1322,Hager,892.339783,46.57786,-121.6361,4311.394704,12.2,1,1
1323,LZ14,1627.039673,46.777461,-121.720767,413.678411,1.3,7,2
1324,Shriner,1487.184814,46.808257,-121.514725,16084.69565,3.5,8,1
1325,LZ18,1606.996094,46.775086,-121.720417,450.362508,0.8,6,1
1326,Cast,1346.540771,45.35002,-121.8369,20148.29857,1.6,1,1
1327,Effie,1806.243408,43.49568,-122.090986,20085.50398,0.9,1,1
1328,Upper Snowshoe,1542.906738,43.897617,-121.909477,114115.2957,3.4,1,1
1329,Pygmy,1726.010376,43.82098,-121.94924,1623.558799,13.1,1,1
133,Yellow,745.616821,49.33547,-119.76065,333163.3628,39.6,1,1
1330,Wahtum,1134.775513,45.582893,-121.794243,263846.5592,48.8,1,1
1331,Big Lava,1445.379272,43.920721,-121.771354,1387786.253,10,2,2
1332,Teacup,1331.732422,45.316784,-121.626465,3366.756539,0.5,1,1
1333,Navaho,1601.771362,43.828728,-121.922813,15545.46673,3.7,1,1
1334,Clear,1072.609985,45.18023,-121.7057,2108862.483,6.7,1,1
1335,Hidden1,1239.798218,46.0466,-121.739474,37019.03905,1.5,1,1
1336,View,1577.259399,44.793449,-121.798401,31362.4809,4.2,1,1
1337,Hosmer,1511.773926,43.9716,-121.77935,1009446.003,3.4,2,2
1338,Green,1380.684937,45.21799,-121.65276,7034.55376,0.5,1,1
1339,Timmy,1759.51062,43.828175,-121.947807,4749.34825,5.5,1,1
134,Kootenay Lake,522.727295,49.57009,-116.83124,422995372.2,155,3,1
1340,Winopee,1509.442749,43.882061,-121.905312,270091.3063,13.1,1,1
1341,South Barbie,1725.277832,43.819793,-121.95088,4477.952076,4,1,1
1342,Johnny,1632.012695,43.726231,-121.91642,66522.99192,6.4,1,1
1343,Merle,1607.879761,43.820396,-121.925034,30238.67849,6.4,1,1
1344,Davis,1335.352539,43.615955,-121.84642,12193545.76,7.6,1,1
1345,East Hanks,1640.565674,43.806786,-121.931702,18794.22248,9.2,1,1
1346,Warren,1137.491577,45.655952,-121.705078,19500.61522,2.4,1,1
1347,Lower Twin2,1276.323486,45.238174,-121.680634,73500.64558,5.5,1,1
1348,Comma,1446.889404,43.851227,-121.85614,65848.02519,1.8,1,1
1349,East,1941.665039,43.729012,-121.214745,3918995.598,54.9,1,1
135,Hahas,898.029358,49.74623,-115.8267,537955.4561,12.2,1,1
1350,Puppy,1583.888916,43.911228,-121.907532,40033.21411,4.6,1,1
1351,Tranquil,1724.921265,43.821507,-121.943924,5177.236085,3.7,1,1
1352,Surprise2,1292.714233,46.089024,-121.755572,3442.551253,3.4,1,1
1353,Ottertail,1155.498901,45.584282,-121.779243,11339.30664,0.9,1,1
1354,South Teddy,1481.986572,43.855999,-121.886691,54491.40364,3.1,1,1
1355,Lady,1729.461914,43.829838,-121.945869,6614.921249,4.3,1,1
1356,Middle Hanks,1644.09729,43.808174,-121.934479,18622.53145,6.1,1,1
1357,Looking Glass,1703.483276,46.16972,-121.55859,4749.706287,5.5,1,1
1358,Summit2,1693.47937,43.45548,-122.11917,2799124.051,18.3,1,1
1359,Toke Tie Pothole,1396.388062,45.98815,-121.792,11757.8251,5.5,1,1
136,K36 Pond (Lower Storm Lake),2212.195068,51.21405262,-116.0266663,27064.48802,6,2,1
1360,Forlorn4,1125.578247,45.963659,-121.748835,55587.8291,2.2,1,1
1361,Rainy,1249.12915,45.62696,-121.76242,33149.25649,4,1,1
1362,Jean,1612.029053,45.308523,-121.567019,21284.77192,6.1,1,1
1363,Forlorn,1123.914307,45.955607,-121.758943,20756.96256,6.4,1,1
1364,Umtax,1464.21106,45.99058,-121.80427,5817.875119,1.8,1,1
1365,Charlton,1735.463013,43.744011,-121.971977,529553.9291,29,1,1
1366,Meek,1698.510254,43.463455,-122.08503,48898.17115,3.9,1,1
1367,Comcomly,1299.913452,46.021779,-121.720083,11990.24547,2.3,1,1
1368,Basin4,1307.22229,45.975295,-121.812954,11162.08622,3.4,1,1
1369,Farrell,1702.750854,43.47538,-122.08211,12839.77503,1.6,1,1
137,Storm Lake (Upper),2212.317383,51.21619213,-116.0201207,84291.73859,20,5,2
1370,Red Slide,1729.286865,43.831234,-121.947533,7248.858322,5.5,1,1
1371,Kershaw,1642.813843,43.81509,-121.9379,12619.53598,4,1,1
1372,Blue,1408.989014,45.984838,-121.797863,47838.07729,14,1,1
1373,Little Boulder,1403.758667,45.250118,-121.562851,26162.90199,1.3,1,1
1374,Middle Snowshoe,1538.567749,43.89096,-121.906561,18755.76717,4.9,1,1
1375,Cultus,1422.596436,43.839008,-121.85392,4636349.545,64.3,3,2
1376,Peggy,1281.787109,45.975948,-121.820633,9786.579409,1.8,1,1
1377,Frog,1176.99939,45.219284,-121.695076,77481.35577,14,1,1
1378,Lindick,1876.421631,43.866783,-121.958366,24555.28514,7.6,1,1
1379,Paulina,1930.321899,43.720119,-121.255852,5547296.191,76.2,3,2
138,K24 Pond (Little Kootenay Pond),1180.189331,50.90292248,-116.0362545,23366.01034,1,3,2
1380,Simon,1676.612061,43.822063,-121.938362,6529.98066,4.1,1,1
1381,Hidden3,1242.967529,46.047056,-121.73323,9330.839208,2.3,1,1
1382,Stormy,1846.565918,43.853451,-121.966141,13633.62863,5.5,1,1
1383,Lemish,1572.552124,43.787338,-121.909752,65535.10168,3.4,2,2
1384,Copper,1681.956177,43.82789,-121.93883,3195.019541,4.1,1,1
1385,Darlene,1809.450562,43.42318,-122.049751,41977.48547,8.8,1,1
1386,Janet,1295.789185,45.97371,-121.81853,7164.136141,1.8,1,1
1387,Upper Rosemary,1781.058594,43.609566,-122.000587,23021.90873,4.7,1,1
1388,Little Steamboat,1188.030518,46.131751,-121.710926,14708.97759,2.1,1,1
1389,Sahalee Tyee,1428.360352,45.987058,-121.797303,22095.32743,22.6,1,1
1390,Odell,1459.289673,43.572899,-121.998367,13820066.97,85.4,4,2
1391,West Hanks,1646.658325,43.808174,-121.938087,26717.86593,3.7,1,1
1392,Forlorn3,1131.755859,45.960118,-121.756472,39372.10675,1.2,1,1
1393,Badger,1363.986816,45.29979,-121.56191,184084.7279,13.1,1,1
1394,Boulder,1385.704102,45.257618,-121.568405,55314.99132,5.5,1,1
1395,Josephine,1828.989624,43.841785,-121.964478,9097.471482,2.9,1,1
1396,Toke Tie,1427.688721,45.991778,-121.790083,11863.45904,3.4,1,1
1397,Little Cultus,1451.199463,43.80262,-121.873085,700175.4951,16.8,1,1
1398,Tombstone,1388.179443,45.981228,-121.793133,5342.975879,3.4,1,1
1399,Little Rock,1455.630127,45.9973,-121.805,2605.162254,2.1,1,1
14,Deer,21.924698,49.23638,-122.97143,304683.1942,6.4,NA,2
140,Daer Lake,1151.860474,50.79678791,-115.9498953,183047.5861,1,3,2
1400,Long3,1574.294312,43.906425,-121.908868,41101.20559,2.7,1,1
1401,Hidden2,1238.984497,46.048354,-121.73659,15282.60944,1.9,1,1
1402,North,1215.786133,45.642616,-121.757576,32591.44964,1.8,1,1
1403,Catalpa,1252.10437,45.22573,-121.63691,13009.62493,1.2,1,1
1404,Lodgepole,1613.530884,43.817062,-121.926697,12423.16235,4.3,1,1
1405,Suzanne,1809.041992,43.423458,-122.053917,35781.66695,7.5,1,1
1406,Clark,1723.330811,43.82011,-121.94967,4055.76892,4.6,1,1
1407,Gleneden,1756.977539,43.825954,-121.946701,3839.124795,4.6,1,1
1408,Delia,1297.074707,45.97504,-121.81582,7956.50439,3.1,1,1
1409,Heather2,1704.033447,43.812344,-121.956421,17862.51513,3.7,1,1
141,K13 Pond,1247.833984,50.88237183,-116.0828937,22767.38582,6,3,2
1410,South Prairie,912.572937,45.913169,-121.69647,20163.23202,2.8,1,1
1411,Snell,1711.164063,43.47628,-122.08691,40514.28957,1.2,1,1
1412,Cathy,1698.599976,43.834564,-121.937256,6275.443319,5.5,1,1
1413,North Twin,1321.996094,43.727341,-121.766418,431746.5333,19.2,1,1
1414,Upper Twin2,1338.220581,45.246634,-121.677147,47310.27219,1.2,1,1
1415,Dennis,1918.505005,43.863453,-121.963371,35186.71017,12.8,1,1
1416,Harty,1397.294678,45.97428,-121.78713,10334.00868,4.6,1,1
1417,Muskrat,1479.481567,43.8629,-121.901703,24865.28803,7.3,2,2
1418,Rock Rim,1841.18457,43.846233,-121.966148,15262.87126,3.7,1,1
1419,North Barbie,1725.58252,43.820625,-121.950678,4574.643677,4.6,1,1
142,K4 Pond,1183.318115,50.77438167,-115.9247542,34339.61538,0.5,3,2
1420,Forlorn2,1129.301025,45.95555,-121.755402,13089.46712,2.7,1,1
1421,Sundew,1662.688843,43.810955,-121.943924,11357.39733,2.7,1,1
1422,Laurance,886.634033,45.460014,-121.664509,413480.4342,32,11,2
1423,Scout,1224.39563,45.569561,-121.795074,9918.070409,2.1,1,1
1424,Horseshoe2,1620.739868,44.778454,-121.785347,62914.38081,8.1,1,1
1425,Jezebel,1784.059448,43.844986,-121.957299,13861.42069,1.2,1,1
1426,Phantom,1638.583374,43.815952,-121.934479,11073.14002,2,1,1
1427,Lost2,958.416931,45.489841,-121.822578,1022259.787,53.4,1,1
1428,North Teddy,1503.304077,43.85984,-121.879753,129229.1547,8.5,1,1
1429,Brahma,1725.140503,43.838177,-121.948647,44044.12439,3.7,1,1
143,K16 Pond,1212.264893,50.87163808,-116.0540827,26986.42816,2,2,1
1430,Bear2,1189.652222,45.649841,-121.733963,13650.36122,3.1,1,1
1431,Ivanhoe,1417.446777,47.534275,-121.238707,76897.9015,15.6,1,1
1432,Rampart3,1547.948608,47.415953,-121.34069,27459.3044,10.7,1,1
1433,Rampart2,1548.133667,47.41956,-121.33923,16564.16641,2,1,1
1434,Moonshine,1664.443604,47.497897,-121.083144,8937.580955,2.4,1,1
1435,Michael,1558.001343,47.470118,-121.080093,69662.74413,15.2,1,1
1436,Rachel,1419.956787,47.420945,-121.330925,105896.3526,39,1,1
1437,Rampart1,1548.66748,47.417935,-121.338973,5518.781239,9.8,1,1
1438,LIZ3,1589.779175,46.775202,-121.718327,129.5182,0.5,6,1
1439,LIZ4,1605.485352,46.77616,-121.720538,247.251892,0.7,6,1
144,Nixon Pond,1162.792358,50.73887748,-115.932682,28423.08825,1,5,2
1440,LO22,1527.575195,46.76607,-121.48458,587.671193,1.2,1,1
1441,UK13,1724.387817,46.920945,-121.592075,301.572739,0.8,1,1
1442,WILL112,1645.59082,43.800104,-122.004374,4519.511664,0.8,1,1
145,K20 Pond,1180.589355,50.83494383,-116.03615,5154.550005,3.8,3,2
146,Cobb Lake,1255.33728,50.66073489,-115.8762605,23153.91127,8,12,4
147,Kaufmann Lake,2046.067017,51.27042315,-116.2372472,109836.9562,10,2,1
148,Larix Lake,2183.737793,51.05536786,-115.7862873,76897.3821,10,2,2
149,Olive Lake,1473.33606,50.67392933,-115.9347784,17456.73661,3.5,13,4
15,Placid,514.47467,49.32279,-122.56727,19070.66862,6.7,1,1
150,Grizzly Lake,2168.986572,51.05814933,-115.7943626,38057.19544,3,2,2
151,White Swan,1141.255371,50.14164,-115.47924,4099210.299,19.5,1,1
152,Floe Lake,2019.341431,51.05268724,-116.1422259,504436.879,61,10,3
153,Dog Lake,1183.203125,50.78069765,-115.9289642,154791.0023,4.7,7,3
154,Talc Lake,2174.159424,51.08200433,-115.8959657,82420.98513,27,2,1
155,Rock Isle Lake,2251.289307,51.06255611,-115.7831167,61816.30032,12.5,2,2
156,Kootenay Pond,1173.253174,50.89245732,-116.0420301,24757.69985,6,8,5
157,Windermere,794.019348,50.47494,-116.00711,16278443.55,6.4,1,1
158,Columbia,806.651733,50.18126,-115.83564,23493074.8,5.2,1,1
159,LE4,1038.424927,51.39721,-121.91702,63320.30741,15.5,3,2
16,Katherine,512.266479,49.34666,-122.5528,179767.7389,29,1,1
160,LE3,1037.753174,51.39464,-121.92723,14661.88569,1.5,3,2
161,White,1034.432617,51.39801,-121.88244,1253830.066,15,8,5
162,Long2,1034,51.39779,-121.95866,409875.9065,15.4,3,2
163,Meadow,1069.861206,51.36657,-121.7684,4376371.891,8.8,3,2
164,Rush,971.33313,51.94002,-122.11953,165287.6936,3.7,3,2
165,East,949.825806,51.99013,-122.43177,106159.48,3.8,3,2
166,Rock,940.302551,51.97242,-122.41591,263339.5142,4.3,3,2
167,Westwick,900.924988,51.98933,-122.15598,497312.0841,2.7,3,2
168,Barnes,969.699097,52.00853,-122.46255,193588.5686,6.1,3,2
169,Boitano,969.247803,51.9498,-122.13015,738085.4121,6.2,3,2
170,Lye,970.237915,52.01333,-122.49209,479688.554,9.1,3,2
171,Roundup,981.031372,52.03405,-122.51132,247879.0212,3.8,3,2
173,Alleyne,994.6698,49.91827,-120.56672,454051.8395,36,1,1
174,Kentucky,997.463989,49.89942,-120.56357,369526.6208,40,1,1
175,Peterhope,1090.118164,50.29559,-120.31663,1076062.003,32.9,1,1
176,Nicola,623.170044,50.1773,-120.51514,25086785.62,54.9,1,1
177,Stake,1319.495361,50.51261,-120.47893,235438.1837,9,1,1
178,Walloper,1305.056641,50.48245,-120.53392,389390.3813,7.8,1,1
179,Goodenough,1084.660278,51.33068,-121.64308,194215.686,6.1,3,2
180,Three Mile Lake,917.092285,51.05786,-121.56244,126419.6945,2,3,2
183,Jacko,890.465576,50.60976,-120.42148,327759.3347,22.9,1,1
184,Pillar,887.644653,50.59646,-119.64267,395382.1742,16,1,1
185,Round,422.074341,50.42688,-119.32918,352267.2532,37.8,1,1
186,McConnel,1293.161255,50.52266,-120.45894,320789.6474,24.2,1,1
187,Ness,776.681458,54.02343,-123.13066,3468826.134,6.7,1,1
188,Cobb,769.463562,53.95271,-123.53755,2231277.728,10.4,1,1
189,Heffley,943.190063,50.8318,-120.05411,1939347.053,23.5,1,1
190,Paul,766.59314,50.73976,-120.11514,2680938.135,56,1,1
191,Lyons,687.093933,50.89756,-120.18764,511305.0164,12,1,1
192,Pemberton,1227.790283,50.78036,-119.95961,72913.28531,13.1,1,1
193,Hyas,1233.142944,50.7977,-119.96652,578409.5471,21.9,1,1
194,Pinantan,862.015076,50.72398,-120.02406,631607.8654,18.9,1,1
195,Knouff,1159.728394,50.99063,-120.12227,313301.3355,24.1,1,1
196,Dragon,597.217468,52.94948,-122.42428,5409801.592,8.5,1,1
197,Moor Head,912.179871,52.59492,-121.74708,2032215.997,16.8,1,1
199,Meadow Creek Beaver Pond,1167.477295,50.75571395,-115.9526436,33094.95613,2,2,1
2,Skidegate,39.708107,53.09703,-131.91766,7154188.073,19.8,1,1
205,Crystal Lake,2198.010986,51.42915145,-116.7056828,12918.18236,2,2,2
206,Ottertail Lake,1128.533691,51.29740622,-116.5855274,54557.59592,1.5,1,1
207,Otto Lake,2046.018188,51.47439289,-116.7181057,14427.61089,6.4,2,2
208,Schaffer Lake,2165.727051,51.34829022,-116.3496512,12571.39342,2.5,6,4
209,Summit Lake,1630.018921,51.45061399,-116.2913385,27752.58428,1.2,4,3
211,Celeste Lake,1978.448608,51.51846224,-116.5148196,21257.18614,5.7,4,4
212,Hungabee Lake (mid Opabin),2235.504883,51.34339722,-116.319354,24407.64163,2.7,15,8
213,Cascade Lake (lower Opabin),2215.632568,51.34439945,-116.3247234,2702.834795,1.5,1,1
214,Morning Glory (upper),2006.82251,51.36312096,-116.3699095,28085.47212,7,1,1
215,Morning Glory (middle),1987.427612,51.36420586,-116.3643357,12151.66473,2.5,1,1
216,OHara Lake,2017.449585,51.35578286,-116.3308895,307165.2392,38.1,11,8
217,Opabin Pond (Lake 11),2231.935059,51.344208,-116.321401,13302.22556,1.4,1,1
218,Ross Lake,1732.430542,51.43753702,-116.3028924,67016.11158,21.5,5,3
219,McArthur Lake,2263.488525,51.33320089,-116.3399027,786194.6769,84.4,2,2
220,Sherbrooke Lake,1801.69812,51.45737106,-116.3878422,361380.7657,12,3,3
221,Hidden Lake,1685.526978,51.48362276,-116.4840965,10870.29493,8,1,1
222,Hamilton Lake,2152.618652,51.45554883,-116.5781958,44516.01622,12.2,3,3
223,Fairy Lake,2224.321289,51.54798387,-116.4775281,125401.5008,21,2,2
224,Mary Lake,2039.067871,51.35074748,-116.3340789,53611.82533,3.5,2,2
225,Amiskwi Lake,2074.602783,51.59232445,-116.6439847,73299.16516,9.8,3,3
226,Emerald Lake,1297.156372,51.44290265,-116.5322109,1068083.061,28,6,5
227,Indigo Lake (aka Frigid),2271.691895,51.55118091,-116.7065403,45066.16063,43,2,2
228,Victoria Lake,2223.712402,51.35830299,-116.3141925,2078.436018,4.5,1,1
229,Yoho Lake,1800.602051,51.47448149,-116.4848764,33034.85501,12,1,1
23,Nimpkish,21.786713,50.38561,-126.96587,38142813.06,320,16,2
231,Narao Lake (north),1716.319702,51.42506175,-116.3475983,36652.98192,2,2,1
232,Kiwetinok Lake,2453.937012,51.51926212,-116.600567,70192.73596,15,2,2
233,Linda Lake,2078.438232,51.37037283,-116.3740624,54186.12957,12,1,1
234,Sink Lake,1618.138672,51.45019664,-116.3087871,50330.28411,2,7,5
235,Little Gem Lake,1884.624512,51.40562104,-116.7285926,90233.70627,20.7,3,3
236,Opabin Lake (upper),2275.862305,51.34079116,-116.3119414,22648.00347,12.3,14,9
237,Oesa Lake,2265.879395,51.35469396,-116.3029872,167121.3669,35.4,31,9
238,Duchesnay Lake,1588.911621,51.52347808,-116.5015774,60193.04552,1,4,3
239,Wapta Lake,1588.141724,51.43950678,-116.3499248,252647.9169,8.2,8,6
24,Woss,145,50.1287,-126.60279,14036065.74,153.6,5,1
241,Hidden Pond,1688.899292,51.48593937,-116.4853954,1786.10871,1,1,1
242,Narao Lake (south),1716.834595,51.42169958,-116.3477469,11729.60404,6.3,3,2
243,Opabin Pond (lower),2206.141357,51.348382,-116.326036,3597.636255,1.2,1,1
244,Sleeping Poets Pool,2404.123291,51.34990402,-116.318755,1167.620611,0.5,1,1
246,Gillespie,1339.68335,64.73072,-133.98907,751438.771,22.3,1,1
247,Margaret,485.812866,65.34793,-134.49777,3826132.847,26,1,1
248,Pinguicula,849.900574,64.68906,-133.411,1186421.087,12.2,1,1
249,Bonnet Plume,1084.862549,64.31696,-131.97189,4075370.564,22.9,1,1
25,Mohun,203.370926,50.10603,-125.4972,6290058.714,43,51,2
250,YUK18,1171.953735,64.57975,-138.29425,179302.2854,7.5,1,1
251,YUK20 (Two Moose),1077.695557,64.73479,-138.3657,131776.6967,1.9,1,1
252,YUK19 (North Fork),1120.971558,64.65024,-138.39243,220951.0089,3.8,2,2
253,Hungry,382.937714,65.65382,-136.04669,6878283.461,4,1,1
254,YUK21 (Chapman),980.661255,64.85,-138.35,1375570.519,3.8,2,2
255,Elliot,998.177063,64.48653,-135.5733,1219020.885,22,1,1
256,Frances,683.89032,61.44979,-129.39696,93045939.18,18,1,1
257,Finlayson,948.839355,61.69593,-130.66287,19930581.56,11.3,1,1
258,Watson,676.685303,60.10718,-128.81064,14229810.83,19.8,1,1
259,Davis N,370.855621,66.17637,-136.41546,924731.9637,23,1,1
26,Kennedy,3.981292,49.05218,-125.53424,65314704.98,150,53,3
260,Davis S,357.800079,66.14741,-136.3978,1696003.821,27,1,1
261,YUK59,1374.240356,64.48753,-138.28359,40358.75885,15.5,1,1
262,YUK17 (Lenore),610.901306,63.85285,-138.02763,177542.5442,4,1,1
263,YUK14,690.747009,63.98657,-135.36648,228440.6942,16.5,1,1
264,YUK11,736.925232,63.1544,-136.50345,62279.48802,5,1,1
265,YUK13,686.850769,63.97926,-135.40009,98934.32219,10.1,1,1
266,McQuesten,624.916138,64.12214,-135.31949,12782261.79,8,1,1
267,Hanson N,666.773743,64.02632,-135.35719,1731659.702,3.6,1,1
268,Hanson S,667.718689,63.99383,-135.36839,2320731.28,33,1,1
269,YUK16 (Barlow),593.69104,63.75,-137.71667,750045.2428,5,3,2
27,Comox,136.469223,49.61876,-125.16576,21175011.19,19,1,1
270,Reid,525.357239,63.41845,-137.19492,14961350.24,15.5,1,1
271,Janet,536.88739,63.68093,-135.52481,16313966.83,103,1,1
272,Halfway,684.827209,63.80285,-135.82009,817877.6492,4.7,1,1
273,Minto,681.854553,63.68371,-136.17377,4238195.961,33,4,2
274,YUK15,582.298523,63.65424,-135.86301,239471.5976,3,1,1
275,Mayo,559.899292,63.75798,-135.03826,98633720.85,188.1,1,1
276,YUK12 (Five Mile),560.156006,63.65275,-135.89584,170574.8934,9.2,1,1
277,Ethel,685.879272,63.36637,-136.07672,46066913.83,45,1,1
278,Ladue,670.872925,64.00927,-135.24888,2541243.878,24,1,1
279,Kathleen Lakes (Main),714.74353,64.23781,-134.20462,2620271.608,60,1,1
28,Elsie,332.130127,49.45447,-125.12075,6451244.887,20.7,1,1
280,Clark,653.948792,64.13887,-134.91067,1208762.981,23,1,1
281,Kluane,588.782349,61.27611,-138.75116,399869036.3,82,2,2
282,Jackfish,796.766602,61.93636,-132.5238,1211243.856,17,1,1
283,YUK60,614.292297,62.74665,-136.57667,83256.41014,1.1,1,1
284,YUK10,703.229858,63.02118,-136.47563,846388.9219,8,1,1
285,Diamain,563.627869,62.91792,-136.30339,18814337.23,25,4,2
286,Willow,810.318542,63.18705,-136.77921,1599433.547,1.8,1,1
287,Tatlmain,519.926025,62.61888,-135.90643,32482127.67,40,1,1
288,Dragon,844.069275,62.61719,-131.54449,6694891.165,10,1,1
289,Bruce,828.868286,61.81343,-132.10721,2358068.621,35,1,1
29,Henderson,2.608858,49.09736,-125.05161,15494477.95,250,31,3
290,YUK8,701.617981,62.17586,-136.24604,221460.9657,5.5,1,1
291,Little Salmon,517.774536,62.18728,-134.70886,63027541.99,96,1,1
292,Moraine,882.28009,60.9454,-136.76065,4070458.408,32,1,1
293,Frenchman,553.09314,62.18412,-135.88244,14562700.22,39,1,1
294,YUK6 (Little Fox),809.59668,61.34083,-135.65298,2252045.922,49,1,1
295,Von Wilczek,547.109436,62.68727,-136.72887,2867737.363,3.7,1,1
296,YUK9 (Tthe Ndu),601.557068,62.71667,-136.68333,2970321.192,3,1,1
297,YUK7 (Twin),606.923767,61.7,-135.93333,1721146.6,27,1,1
298,Tatchum,491.709564,62.28866,-136.11989,6544238.312,53,2,2
299,Braeburn,668.851318,61.45259,-135.80942,5651973.046,36.5,1,1
3,Mathers,35.568012,52.97883,-131.83873,1799110.413,91,1,1
30,Deep (aka Oshinow),411.143799,49.45112,-125.32987,2716567.058,81,1,1
300,Quiet,723.898193,61.05511,-133.06165,54545821.34,100,1,1
301,Squanga,760.840881,60.47417,-133.6353,11383738.58,40,1,1
302,Summit,840.927307,60.43922,-133.65397,1585958.161,13,1,1
303,Dalayee,916.887756,60.34094,-133.64066,11329268.48,46,1,1
304,Dwarf,888.898926,60.24309,-133.37053,671779.3827,18,1,1
305,Teenah,865.891296,60.29897,-133.41893,2518398.121,19.2,2,2
306,Little Teslin,770.702698,60.48361,-133.39866,3041226.212,20,3,2
307,Swan2,838.338806,59.88333,-131.4,8921698.571,65,3,1
309,Wolf,980.70813,60.64166,-131.6668,73130943.14,66,1,1
31,Nahmint,103.394806,49.16253,-125.02972,7308986.293,134.1,1,1
310,Jo-Jo,861.846924,60.57649,-136.33419,7438036.157,52,1,1
311,Taye,705.087769,60.93087,-136.35713,8248496.469,3,1,1
312,Kusawa,513.833374,60.33786,-136.37686,137454865,16.8,1,1
313,YUK2 (Chadden),660.890686,60.67424,-134.9811,554158.1586,10.5,1,1
314,YUK3,639.959717,60.74164,-135.04414,145084.766,17.5,1,1
316,YUK1 (Chadburn),657.889099,60.64711,-134.95289,1765613.818,32,2,2
317,Fox,745.805237,61.23267,-135.45945,16078373.86,75,3,1
318,Marsh,639.794495,60.49775,-134.33615,95477297.49,53,1,1
